unified_id,month,zipcode,city,bedrooms,bathrooms,guests,revenue,openness,occupancy
AIR10000347,01-01-2019,92315,Big Bear Lake,3,2,10,1394875974,31,1
AIR10000347,01-10-2019,92315,Big Bear Lake,3,2,10,4499599915,31,32258065
AIR10000347,01-11-2019,92315,Big Bear Lake,3,2,10,0,30,0
AIR10000347,01-12-2019,92315,Big Bear Lake,3,2,10,4949679932,31,35483871
AIR10000347,01-02-2019,92315,Big Bear Lake,3,2,10,0,28,0
AIR10000347,01-03-2019,92315,Big Bear Lake,3,2,10,8999199829,31,64516129
AIR10000347,01-04-2019,92315,Big Bear Lake,3,2,10,0,30,0
AIR10000347,01-05-2019,92315,Big Bear Lake,3,2,10,0,31,0
AIR10000347,01-06-2019,92315,Big Bear Lake,3,2,10,1124899979,30,833333333
AIR10000347,01-07-2019,92315,Big Bear Lake,3,2,10,6749399872,31,483870968
AIR10000347,01-08-2019,92315,Big Bear Lake,3,2,10,8999199829,31,64516129
AIR10000347,01-09-2019,92315,Big Bear Lake,3,2,10,4499599915,30,33333333
AIR10035983,01-01-2019,92315,Big Bear Lake,3,2,8,935398996,31,1
AIR10035983,01-02-2019,92315,Big Bear Lake,3,2,8,8499079956,28,1
AIR10035983,01-03-2019,92315,Big Bear Lake,3,2,8,948396994,31,1
AIR10035983,01-04-2019,92315,Big Bear Lake,3,2,8,0,28,0
AIR10052559,01-01-2019,92315,Big Bear Lake,3,2.5,8,9946849976,31,580645161
AIR10052559,01-10-2019,92315,Big Bear Lake,3,2.5,8,1385860034,31,903225806
AIR10052559,01-11-2019,92315,Big Bear Lake,3,2.5,8,510459996,30,7
AIR10052559,01-12-2019,92315,Big Bear Lake,3,2.5,8,9445549866,31,451612903
AIR10052559,01-02-2019,92315,Big Bear Lake,3,2.5,8,1104470001,28,75
AIR10052559,01-03-2019,92315,Big Bear Lake,3,2.5,8,2969690063,31,193548387
AIR10052559,01-04-2019,92315,Big Bear Lake,3,2.5,8,1484850037,30,1
AIR10052559,01-05-2019,92315,Big Bear Lake,3,2.5,8,4949500122,31,32258065
AIR10052559,01-06-2019,92315,Big Bear Lake,3,2.5,8,445455011,30,3
AIR10052559,01-07-2019,92315,Big Bear Lake,3,2.5,8,1534345038,31,1
AIR10052559,01-08-2019,92315,Big Bear Lake,3,2.5,8,2474750061,31,161290323
AIR10052559,01-09-2019,92315,Big Bear Lake,3,2.5,8,1484850037,30,1
AIR10178668,01-01-2019,92315,Big Bear Lake,3,2.5,7,6027410034,31,483870968
AIR10178668,01-10-2019,92315,Big Bear Lake,3,2.5,7,837343988,31,838709677
AIR10178668,01-11-2019,92315,Big Bear Lake,3,2.5,7,1096995999,30,1
AIR10178668,01-12-2019,92315,Big Bear Lake,3,2.5,7,8894,31,612903226
AIR10178668,01-02-2019,92315,Big Bear Lake,3,2.5,7,4589539978,28,428571429
AIR10178668,01-03-2019,92315,Big Bear Lake,3,2.5,7,471457991,31,35483871
AIR10178668,01-04-2019,92315,Big Bear Lake,3,2.5,7,7040209885,30,8
AIR10178668,01-05-2019,92315,Big Bear Lake,3,2.5,7,5011539902,31,419354839
AIR10178668,01-06-2019,92315,Big Bear Lake,3,2.5,7,1073186998,30,1
AIR10178668,01-07-2019,92315,Big Bear Lake,3,2.5,7,1317871991,31,838709677
AIR10178668,01-08-2019,92315,Big Bear Lake,3,2.5,7,162585802,31,1
AIR10178668,01-09-2019,92315,Big Bear Lake,3,2.5,7,7036890015,30,8
AIR10204420,01-01-2019,92252,Joshua Tree,3,2,12,6549239929,31,451612903
AIR10204420,01-10-2019,92252,Joshua Tree,3,2,12,1137395004,31,806451613
AIR10204420,01-11-2019,92252,Joshua Tree,3,2,12,1169899997,30,866666667
AIR10204420,01-12-2019,92252,Joshua Tree,3,2,12,1189964001,31,677419355
AIR10204420,01-02-2019,92252,Joshua Tree,3,2,12,8049079895,28,571428571
AIR10204420,01-03-2019,92252,Joshua Tree,3,2,12,1224861987,31,870967742
AIR10204420,01-04-2019,92252,Joshua Tree,3,2,12,1409017999,30,933333333
AIR10204420,01-05-2019,92252,Joshua Tree,3,2,12,1137385989,31,774193548
AIR10204420,01-06-2019,92252,Joshua Tree,3,2,12,1092391995,30,766666667
AIR10204420,01-07-2019,92252,Joshua Tree,3,2,12,111906199,31,774193548
AIR10204420,01-08-2019,92252,Joshua Tree,3,2,12,1120721994,31,806451613
AIR10204420,01-09-2019,92252,Joshua Tree,3,2,12,1291551001,30,966666667
AIR10211502,01-01-2019,92315,Big Bear Lake,3,3,9,8609669983,31,64516129
AIR10211502,01-10-2019,92315,Big Bear Lake,3,3,9,7885279968,31,1
AIR10211502,01-11-2019,92315,Big Bear Lake,3,3,9,7932860001,30,933333333
AIR10211502,01-12-2019,92315,Big Bear Lake,3,3,9,11511,31,709677419
AIR10211502,01-02-2019,92315,Big Bear Lake,3,3,9,7102179932,28,607142857
AIR10211502,01-03-2019,92315,Big Bear Lake,3,3,9,7425220032,31,64516129
AIR10211502,01-04-2019,92315,Big Bear Lake,3,3,9,3320689941,30,5
AIR10211502,01-05-2019,92315,Big Bear Lake,3,3,9,7953049988,31,967741935
AIR10211502,01-06-2019,92315,Big Bear Lake,3,3,9,7283059998,30,1
AIR10211502,01-07-2019,92315,Big Bear Lake,3,3,9,7911930023,31,1
AIR10211502,01-08-2019,92315,Big Bear Lake,3,3,9,7783929993,31,1
AIR10211502,01-09-2019,92315,Big Bear Lake,3,3,9,764597998,30,1
AIR10211700,01-01-2019,92315,Big Bear Lake,5,2,12,2162157947,31,967741935
AIR10211700,01-10-2019,92315,Big Bear Lake,5,2,12,2169894989,31,1
AIR10211700,01-11-2019,92315,Big Bear Lake,5,2,12,20675,30,966666667
AIR10211700,01-12-2019,92315,Big Bear Lake,5,2,12,2291983997,31,967741935
AIR10211700,01-02-2019,92315,Big Bear Lake,5,2,12,1963175952,28,1
AIR10211700,01-03-2019,92315,Big Bear Lake,5,2,12,1989806,31,1
AIR10211700,01-04-2019,92315,Big Bear Lake,5,2,12,1709842029,30,1
AIR10211700,01-05-2019,92315,Big Bear Lake,5,2,12,2169782977,31,1
AIR10211700,01-06-2019,92315,Big Bear Lake,5,2,12,2029796979,30,966666667
AIR10211700,01-07-2019,92315,Big Bear Lake,5,2,12,2169782977,31,1
AIR10211700,01-08-2019,92315,Big Bear Lake,5,2,12,2029796979,31,935483871
AIR10211700,01-09-2019,92315,Big Bear Lake,5,2,12,2099789978,30,1
AIR10211875,01-01-2019,92315,Big Bear Lake,3,2,7,0,31,0
AIR10211875,01-10-2019,92315,Big Bear Lake,3,2,7,0,4,0
AIR10211875,01-02-2019,92315,Big Bear Lake,3,2,7,0,28,0
AIR10211875,01-03-2019,92315,Big Bear Lake,3,2,7,0,31,0
AIR10211875,01-04-2019,92315,Big Bear Lake,3,2,7,0,30,0
AIR10211875,01-05-2019,92315,Big Bear Lake,3,2,7,0,31,0
AIR10211875,01-06-2019,92315,Big Bear Lake,3,2,7,0,30,0
AIR10211875,01-07-2019,92315,Big Bear Lake,3,2,7,0,31,0
AIR10211875,01-08-2019,92315,Big Bear Lake,3,2,7,0,31,0
AIR10211875,01-09-2019,92315,Big Bear Lake,3,2,7,0,30,0
AIR10226828,01-01-2019,92315,Big Bear Lake,4,2,10,132587298,31,548387097
AIR10226828,01-10-2019,92315,Big Bear Lake,4,2,10,0,31,0
AIR10226828,01-11-2019,92315,Big Bear Lake,4,2,10,7469100037,30,1
AIR10226828,01-12-2019,92315,Big Bear Lake,4,2,10,2489700012,25,4
AIR10226828,01-02-2019,92315,Big Bear Lake,4,2,10,1411859985,28,714285714
AIR10226828,01-03-2019,92315,Big Bear Lake,4,2,10,2489759949,31,193548387
AIR10226828,01-04-2019,92315,Big Bear Lake,4,2,10,1736820007,30,1
AIR10226828,01-05-2019,92315,Big Bear Lake,4,2,10,0,31,0
AIR10226828,01-06-2019,92315,Big Bear Lake,4,2,10,0,30,0
AIR10226828,01-07-2019,92315,Big Bear Lake,4,2,10,2074799957,31,161290323
AIR10226828,01-08-2019,92315,Big Bear Lake,4,2,10,0,31,0
AIR10226828,01-09-2019,92315,Big Bear Lake,4,2,10,0,30,0
AIR10255480,01-01-2019,92314,Big Bear City,5,5.5,15,1214185986,31,258064516
AIR10255480,01-02-2019,92314,Big Bear City,5,5.5,15,8993159912,28,214285714
AIR10255480,01-03-2019,92314,Big Bear City,5,5.5,15,0,31,0
AIR10255480,01-04-2019,92314,Big Bear City,5,5.5,15,0,30,0
AIR10255480,01-05-2019,92314,Big Bear City,5,5.5,15,0,31,0
AIR10255480,01-06-2019,92314,Big Bear City,5,5.5,15,0,30,0
AIR10255480,01-07-2019,92314,Big Bear City,5,5.5,15,0,31,0
AIR10255480,01-08-2019,92314,Big Bear City,5,5.5,15,0,31,0
AIR10255480,01-09-2019,92314,Big Bear City,5,5.5,15,0,26,0
AIR10297809,01-05-2019,92314,Big Bear City,3,2,8,0,31,0
AIR10297809,01-06-2019,92314,Big Bear City,3,2,8,0,1,0
AIR10308344,01-01-2019,92315,Big Bear Lake,3,1.5,9,0,31,0
AIR10308344,01-02-2019,92315,Big Bear Lake,3,1.5,9,0,28,0
AIR10308344,01-03-2019,92315,Big Bear Lake,3,1.5,9,0,31,0
AIR10308344,01-04-2019,92315,Big Bear Lake,3,1.5,9,0,30,0
AIR10308344,01-05-2019,92315,Big Bear Lake,3,1.5,9,0,4,0
AIR10344705,01-01-2019,92314,Big Bear City,3,1,5,1504789978,31,322580645
AIR10344705,01-10-2019,92314,Big Bear City,3,1,5,0,31,0
AIR10344705,01-11-2019,92314,Big Bear City,3,1,5,0,30,0
AIR10344705,01-12-2019,92314,Big Bear City,3,1,5,1286839966,31,258064516
AIR10344705,01-02-2019,92314,Big Bear City,3,1,5,2021739944,28,464285714
AIR10344705,01-03-2019,92314,Big Bear City,3,1,5,5959199829,31,129032258
AIR10344705,01-04-2019,92314,Big Bear City,3,1,5,0,30,0
AIR10344705,01-05-2019,92314,Big Bear City,3,1,5,1489799957,31,32258065
AIR10344705,01-06-2019,92314,Big Bear City,3,1,5,5959199829,30,133333333
AIR10344705,01-07-2019,92314,Big Bear City,3,1,5,5959199829,31,129032258
AIR10344705,01-08-2019,92314,Big Bear City,3,1,5,1489799957,31,32258065
AIR10344705,01-09-2019,92314,Big Bear City,3,1,5,1489799957,30,33333333
AIR10368261,01-01-2019,92315,Big Bear Lake,3,2,8,8719039795,31,516129032
AIR10368261,01-02-2019,92315,Big Bear Lake,3,2,8,4404489899,28,357142857
AIR10368261,01-03-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10368261,01-04-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10368261,01-05-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10368261,01-06-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10368261,01-07-2019,92315,Big Bear Lake,3,2,8,0,2,0
AIR10389410,01-01-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10389410,01-10-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10389410,01-11-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10389410,01-12-2019,92315,Big Bear Lake,3,2,8,5969399872,31,96774194
AIR10389410,01-02-2019,92315,Big Bear Lake,3,2,8,2574719955,28,321428571
AIR10389410,01-03-2019,92315,Big Bear Lake,3,2,8,4979499969,31,64516129
AIR10389410,01-04-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10389410,01-05-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10389410,01-06-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10389410,01-07-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10389410,01-08-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10389410,01-09-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10424683,01-01-2019,92315,Big Bear Lake,3,2,8,3399689972,31,258064516
AIR10424683,01-10-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10424683,01-11-2019,92315,Big Bear Lake,3,2,8,900,30,66666667
AIR10424683,01-12-2019,92315,Big Bear Lake,3,2,8,4449759949,31,35483871
AIR10424683,01-02-2019,92315,Big Bear Lake,3,2,8,3099710052,28,214285714
AIR10424683,01-03-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10424683,01-04-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10424683,01-05-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10424683,01-06-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10424683,01-07-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10424683,01-08-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR10424683,01-09-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR10471190,01-01-2019,92314,Big Bear City,3,2,8,604934993,31,774193548
AIR10471190,01-10-2019,92314,Big Bear City,3,2,8,1709879974,31,290322581
AIR10471190,01-11-2019,92314,Big Bear City,3,2,8,2259880005,30,3
AIR10471190,01-12-2019,92314,Big Bear City,3,2,8,6310849915,31,612903226
AIR10471190,01-02-2019,92314,Big Bear City,3,2,8,5444429947,28,75
AIR10471190,01-03-2019,92314,Big Bear City,3,2,8,4444539963,31,612903226
AIR10471190,01-04-2019,92314,Big Bear City,3,2,8,2904659927,30,566666667
AIR10471190,01-05-2019,92314,Big Bear City,3,2,8,132985997,31,225806452
AIR10471190,01-06-2019,92314,Big Bear City,3,2,8,1969779953,30,366666667
AIR10471190,01-07-2019,92314,Big Bear City,3,2,8,38907799,31,774193548
AIR10471190,01-08-2019,92314,Big Bear City,3,2,8,2618039932,31,483870968
AIR10471190,01-09-2019,92314,Big Bear City,3,2,8,169398996,30,3
AIR10524187,01-01-2019,92315,Big Bear Lake,4,2,7,1784,31,161290323
AIR10524187,01-10-2019,92315,Big Bear Lake,4,2,7,0,5,0
AIR10524187,01-02-2019,92315,Big Bear Lake,4,2,7,7958800049,28,142857143
AIR10524187,01-03-2019,92315,Big Bear Lake,4,2,7,0,31,0
AIR10524187,01-04-2019,92315,Big Bear Lake,4,2,7,0,30,0
AIR10524187,01-05-2019,92315,Big Bear Lake,4,2,7,0,31,0
AIR10524187,01-06-2019,92315,Big Bear Lake,4,2,7,0,30,0
AIR10524187,01-07-2019,92315,Big Bear Lake,4,2,7,0,31,0
AIR10524187,01-08-2019,92315,Big Bear Lake,4,2,7,0,31,0
AIR10524187,01-09-2019,92315,Big Bear Lake,4,2,7,0,30,0
AIR10542265,01-01-2019,92314,Big Bear City,3,1.5,10,0,31,0
AIR10542265,01-02-2019,92314,Big Bear City,3,1.5,10,0,28,0
AIR10542265,01-03-2019,92314,Big Bear City,3,1.5,10,0,31,0
AIR10542265,01-04-2019,92314,Big Bear City,3,1.5,10,0,30,0
AIR10542265,01-05-2019,92314,Big Bear City,3,1.5,10,0,4,0
AIR10551482,01-01-2019,92314,Big Bear City,5,4,15,9473589996,31,64516129
AIR10551482,01-10-2019,92314,Big Bear City,5,4,15,3174600037,31,225806452
AIR10551482,01-11-2019,92314,Big Bear City,5,4,15,7874360046,30,533333333
AIR10551482,01-12-2019,92314,Big Bear City,5,4,15,1386868994,31,548387097
AIR10551482,01-02-2019,92314,Big Bear City,5,4,15,8174749847,24,541666667
AIR10551482,01-03-2019,92314,Big Bear City,5,4,15,4794439941,31,258064516
AIR10551482,01-04-2019,92314,Big Bear City,5,4,15,3374600067,30,266666667
AIR10551482,01-05-2019,92314,Big Bear City,5,4,15,387451001,31,258064516
AIR10551482,01-06-2019,92314,Big Bear City,5,4,15,1099880005,30,66666667
AIR10551482,01-07-2019,92314,Big Bear City,5,4,15,8084099945,31,548387097
AIR10551482,01-08-2019,92314,Big Bear City,5,4,15,6434279999,31,419354839
AIR10551482,01-09-2019,92314,Big Bear City,5,4,15,2749700043,30,2
AIR10577529,01-01-2019,92315,Big Bear Lake,3,2.5,8,2294739944,29,448275862
AIR10577529,01-02-2019,92315,Big Bear Lake,3,2.5,8,1674819962,28,321428571
AIR10577529,01-03-2019,92315,Big Bear Lake,3,2.5,8,9748999786,31,161290323
AIR10577529,01-04-2019,92315,Big Bear Lake,3,2.5,8,0,30,0
AIR10577529,01-05-2019,92315,Big Bear Lake,3,2.5,8,1359839966,31,258064516
AIR10577529,01-06-2019,92315,Big Bear Lake,3,2.5,8,1514819962,17,529411765
AIR10577529,01-07-2019,92315,Big Bear Lake,3,2.5,8,0,10,0
AIR10634162,01-01-2019,92315,Big Bear Lake,3,2,8,0,31,32258065
AIR10634162,01-02-2019,92315,Big Bear Lake,3,2,8,0,2,0
AIR10833910,01-01-2019,92284,Yucca Valley,3,1,6,1401849976,31,419354839
AIR10833910,01-10-2019,92284,Yucca Valley,3,1,6,3424609917,31,1
AIR10833910,01-11-2019,92284,Yucca Valley,3,1,6,1749789955,30,466666667
AIR10833910,01-12-2019,92284,Yucca Valley,3,1,6,1254929985,31,290322581
AIR10833910,01-02-2019,92284,Yucca Valley,3,1,6,9908899841,28,321428571
AIR10833910,01-03-2019,92284,Yucca Valley,3,1,6,1759789955,31,35483871
AIR10833910,01-04-2019,92284,Yucca Valley,3,1,6,1804789955,30,5
AIR10833910,01-05-2019,92284,Yucca Valley,3,1,6,1124879974,31,193548387
AIR10833910,01-06-2019,92284,Yucca Valley,3,1,6,0,30,0
AIR10833910,01-07-2019,92284,Yucca Valley,3,1,6,3299599915,31,64516129
AIR10833910,01-08-2019,92284,Yucca Valley,3,1,6,1474829964,31,419354839
AIR10833910,01-09-2019,92284,Yucca Valley,3,1,6,3329619919,30,1
AIR1096822,01-01-2019,92284,Yucca Valley,3,3.5,8,8993379761,31,1
AIR1096822,01-10-2019,92284,Yucca Valley,3,3.5,8,0,31,0
AIR1096822,01-11-2019,92284,Yucca Valley,3,3.5,8,6000,30,5
AIR1096822,01-12-2019,92284,Yucca Valley,3,3.5,8,2300,31,258064516
AIR1096822,01-02-2019,92284,Yucca Valley,3,3.5,8,7565220032,27,962962963
AIR1096822,01-03-2019,92284,Yucca Valley,3,3.5,8,4364439911,31,483870968
AIR1096822,01-04-2019,92284,Yucca Valley,3,3.5,8,4073509949,30,466666667
AIR1096822,01-05-2019,92284,Yucca Valley,3,3.5,8,1699839966,31,129032258
AIR1096822,01-06-2019,92284,Yucca Valley,3,3.5,8,0,30,0
AIR1096822,01-07-2019,92284,Yucca Valley,3,3.5,8,2909700012,28,35714286
AIR1096822,01-08-2019,92284,Yucca Valley,3,3.5,8,0,31,0
AIR1096822,01-09-2019,92284,Yucca Valley,3,3.5,8,0,30,0
AIR11098028,01-01-2019,92315,Big Bear Lake,3,2,8,1671839966,10,8
AIR11098028,01-10-2019,92315,Big Bear Lake,3,2,8,300571994,27,518518519
AIR11098028,01-11-2019,92315,Big Bear Lake,3,2,8,2020899979,23,391304348
AIR11098028,01-12-2019,92315,Big Bear Lake,3,2,8,836,12,333333333
AIR11098028,01-02-2019,92315,Big Bear Lake,3,2,8,8359199829,6,666666667
AIR11098028,01-03-2019,92315,Big Bear Lake,3,2,8,2481749969,19,578947368
AIR11098028,01-04-2019,92315,Big Bear Lake,3,2,8,4045639938,27,703703704
AIR11098028,01-05-2019,92315,Big Bear Lake,3,2,8,1353879974,26,230769231
AIR11098028,01-06-2019,92315,Big Bear Lake,3,2,8,3383679932,18,888888889
AIR11098028,01-07-2019,92315,Big Bear Lake,3,2,8,2109799957,11,909090909
AIR11098028,01-08-2019,92315,Big Bear Lake,3,2,8,1880819962,15,6
AIR11098028,01-09-2019,92315,Big Bear Lake,3,2,8,2607759949,26,461538462
AIR11098161,01-01-2019,92315,Big Bear Lake,3,2,8,1671839966,10,8
AIR11098161,01-10-2019,92315,Big Bear Lake,3,2,8,300571994,27,518518519
AIR11098161,01-11-2019,92315,Big Bear Lake,3,2,8,2020899979,23,391304348
AIR11098161,01-12-2019,92315,Big Bear Lake,3,2,8,836,12,333333333
AIR11098161,01-02-2019,92315,Big Bear Lake,3,2,8,8359199829,6,666666667
AIR11098161,01-03-2019,92315,Big Bear Lake,3,2,8,2481749969,19,578947368
AIR11098161,01-04-2019,92315,Big Bear Lake,3,2,8,3836659943,27,666666667
AIR11098161,01-05-2019,92315,Big Bear Lake,3,2,8,1353879974,26,230769231
AIR11098161,01-06-2019,92315,Big Bear Lake,3,2,8,3174699936,18,833333333
AIR11098161,01-07-2019,92315,Big Bear Lake,3,2,8,2109799957,11,909090909
AIR11098161,01-08-2019,92315,Big Bear Lake,3,2,8,1880819962,15,6
AIR11098161,01-09-2019,92315,Big Bear Lake,3,2,8,2607759949,26,461538462
AIR11128865,01-01-2019,92315,Big Bear Lake,3,1.5,7,5320880005,31,903225806
AIR11128865,01-10-2019,92315,Big Bear Lake,3,1.5,7,2333719948,31,612903226
AIR11128865,01-11-2019,92315,Big Bear Lake,3,1.5,7,2841819984,30,566666667
AIR11128865,01-12-2019,92315,Big Bear Lake,3,1.5,7,702651001,31,870967742
AIR11128865,01-02-2019,92315,Big Bear Lake,3,1.5,7,4724399948,28,857142857
AIR11128865,01-03-2019,92315,Big Bear Lake,3,1.5,7,3711529984,31,741935484
AIR11128865,01-04-2019,92315,Big Bear Lake,3,1.5,7,3193579964,30,8
AIR11128865,01-05-2019,92315,Big Bear Lake,3,1.5,7,2363229942,31,612903226
AIR11128865,01-06-2019,92315,Big Bear Lake,3,1.5,7,3210589951,30,766666667
AIR11128865,01-07-2019,92315,Big Bear Lake,3,1.5,7,3263639938,31,741935484
AIR11128865,01-08-2019,92315,Big Bear Lake,3,1.5,7,3502619934,31,741935484
AIR11128865,01-09-2019,92315,Big Bear Lake,3,1.5,7,1688789963,30,433333333
AIR11209785,01-01-2019,92314,Big Bear City,3,2,8,8327060089,31,774193548
AIR11209785,01-10-2019,92314,Big Bear City,3,2,8,1652779953,31,35483871
AIR11209785,01-11-2019,92314,Big Bear City,3,2,8,2293940002,30,366666667
AIR11209785,01-12-2019,92314,Big Bear City,3,2,8,7725,30,733333333
AIR11209785,01-02-2019,92314,Big Bear City,3,2,8,6022310089,28,607142857
AIR11209785,01-03-2019,92314,Big Bear City,3,2,8,3344639969,31,387096774
AIR11209785,01-04-2019,92314,Big Bear City,3,2,8,1911799957,30,333333333
AIR11209785,01-05-2019,92314,Big Bear City,3,2,8,1950769974,31,322580645
AIR11209785,01-06-2019,92314,Big Bear City,3,2,8,224771994,30,466666667
AIR11209785,01-07-2019,92314,Big Bear City,3,2,8,2456699936,31,483870968
AIR11209785,01-08-2019,92314,Big Bear City,3,2,8,1875779953,31,35483871
AIR11209785,01-09-2019,92314,Big Bear City,3,2,8,1718779953,30,366666667
AIR11321206,01-01-2019,92315,Big Bear Lake,5,3.5,10,0,14,0
AIR11321206,01-02-2019,92315,Big Bear Lake,5,3.5,10,0,3,0
AIR11375202,01-01-2019,92315,Big Bear Lake,4,2,9,4724500061,31,322580645
AIR11375202,01-10-2019,92315,Big Bear Lake,4,2,9,1099880005,31,129032258
AIR11375202,01-11-2019,92315,Big Bear Lake,4,2,9,2574849976,28,285714286
AIR11375202,01-12-2019,92315,Big Bear Lake,4,2,9,9549440002,31,709677419
AIR11375202,01-02-2019,92315,Big Bear Lake,4,2,9,5249450043,28,428571429
AIR11375202,01-03-2019,92315,Big Bear Lake,4,2,9,4599480042,31,387096774
AIR11375202,01-04-2019,92315,Big Bear Lake,4,2,9,8499100037,30,1
AIR11375202,01-05-2019,92315,Big Bear Lake,4,2,9,1549819977,31,161290323
AIR11375202,01-06-2019,92315,Big Bear Lake,4,2,9,5499400024,30,66666667
AIR11375202,01-07-2019,92315,Big Bear Lake,4,2,9,2074769989,31,225806452
AIR11375202,01-08-2019,92315,Big Bear Lake,4,2,9,2799679962,31,290322581
AIR11375202,01-09-2019,92315,Big Bear Lake,4,2,9,1099880005,30,133333333
AIR11458668,01-01-2019,92315,Big Bear Lake,3,2,8,4109509949,31,419354839
AIR11458668,01-10-2019,92315,Big Bear Lake,3,2,8,7669639954,31,1
AIR11458668,01-11-2019,92315,Big Bear Lake,3,2,8,7969910004,30,1
AIR11458668,01-12-2019,92315,Big Bear Lake,3,2,8,5599970001,31,548387097
AIR11458668,01-02-2019,92315,Big Bear Lake,3,2,8,3259619934,28,357142857
AIR11458668,01-03-2019,92315,Big Bear Lake,3,2,8,1339829987,31,161290323
AIR11458668,01-04-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR11458668,01-05-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR11458668,01-06-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR11458668,01-07-2019,92315,Big Bear Lake,3,2,8,4199599915,31,64516129
AIR11458668,01-08-2019,92315,Big Bear Lake,3,2,8,3549700012,31,32258065
AIR11458668,01-09-2019,92315,Big Bear Lake,3,2,8,4714569946,30,633333333
AIR11496703,01-01-2019,92315,Big Bear Lake,3,1,8,1875850006,31,161290323
AIR11498887,01-01-2019,92314,Big Bear City,3,2,7,0,31,0
AIR11498887,01-02-2019,92314,Big Bear City,3,2,7,0,2,0
AIR11529774,01-01-2019,92284,Yucca Valley,4,3.5,10,3939550018,31,483870968
AIR11529774,01-10-2019,92284,Yucca Valley,4,3.5,10,3019699997,31,35483871
AIR11529774,01-11-2019,92284,Yucca Valley,4,3.5,10,3769669998,30,466666667
AIR11529774,01-12-2019,92284,Yucca Valley,4,3.5,10,4324819992,31,548387097
AIR11529774,01-02-2019,92284,Yucca Valley,4,3.5,10,3924550018,28,535714286
AIR11529774,01-03-2019,92284,Yucca Valley,4,3.5,10,4774509995,31,580645161
AIR11529774,01-04-2019,92284,Yucca Valley,4,3.5,10,6299409958,30,7
AIR11529774,01-05-2019,92284,Yucca Valley,4,3.5,10,4664589966,31,548387097
AIR11529774,01-06-2019,92284,Yucca Valley,4,3.5,10,2574769974,30,333333333
AIR11529774,01-07-2019,92284,Yucca Valley,4,3.5,10,439959996,31,548387097
AIR11529774,01-08-2019,92284,Yucca Valley,4,3.5,10,2449779968,31,322580645
AIR11529774,01-09-2019,92284,Yucca Valley,4,3.5,10,4224629959,30,533333333
AIR11612245,01-01-2019,92315,Big Bear Lake,4,3,12,6491360168,31,322580645
AIR11612245,01-10-2019,92315,Big Bear Lake,4,3,12,0,31,0
AIR11612245,01-11-2019,92315,Big Bear Lake,4,3,12,1450,30,66666667
AIR11612245,01-12-2019,92315,Big Bear Lake,4,3,12,7900,31,258064516
AIR11612245,01-02-2019,92315,Big Bear Lake,4,3,12,4048600037,28,25
AIR11612245,01-03-2019,92315,Big Bear Lake,4,3,12,1249880005,31,64516129
AIR11612245,01-04-2019,92315,Big Bear Lake,4,3,12,0,30,0
AIR11612245,01-05-2019,92315,Big Bear Lake,4,3,12,0,31,0
AIR11612245,01-06-2019,92315,Big Bear Lake,4,3,12,6249400024,30,33333333
AIR11612245,01-07-2019,92315,Big Bear Lake,4,3,12,0,31,0
AIR11612245,01-08-2019,92315,Big Bear Lake,4,3,12,1249880005,31,64516129
AIR11612245,01-09-2019,92315,Big Bear Lake,4,3,12,0,30,0
AIR11623857,01-01-2019,92315,Big Bear Lake,3,2,8,295468,31,387096774
AIR11623857,01-10-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR11623857,01-11-2019,92315,Big Bear Lake,3,2,8,454,30,66666667
AIR11623857,01-12-2019,92315,Big Bear Lake,3,2,8,3052740005,31,419354839
AIR11623857,01-02-2019,92315,Big Bear Lake,3,2,8,239476001,28,285714286
AIR11623857,01-03-2019,92315,Big Bear Lake,3,2,8,1239880005,31,129032258
AIR11623857,01-04-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR11623857,01-05-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR11623857,01-06-2019,92315,Big Bear Lake,3,2,8,0,30,0
